rt_bin,mz,charge,rt_minutes,peak_width_minutes,mz_defect,kendrick_mass_defect,real
11,306.009667628297,1,1.17526666666667,2.6450000000000098E-2,0.009668,0.332026,1
11,339.10507826941102,1,1.17526666666667,0.61096666666666699,0.105078,0.273569,1
11,368.00399279847602,1,1.17526666666667,2.6450000000000098E-2,0.003993,0.406924,1
11,453.05403909940401,1,1.18408333333333,0.267116666666667,0.054039,0.451845,1
11,456.03623954459499,1,1.17526666666667,0.25568333333333298,0.036240,0.472975,1
11,247.04610170066201,2,1.17526666666667,0.11461666666666701,0.046102,0.229752,0
11,185.04378804724601,2,1.1929000000000001,0.10580000000000001,0.043788,0.162833,0
11,195.91491398829999,1,1.1929000000000001,0.18515000000000001,0.914914,0.303846,0
11,265.97631709761498,1,1.1929000000000001,0.22041666666666701,0.976317,0.320674,1
11,301.89374165704498,1,1.1929000000000001,0.11461666666666701,0.893742,0.443356,0
11,380.20355388470102,1,1.1929000000000001,0.39055000000000001,0.203554,0.220985,1
12,274.05220117635997,2,1.2017166666666701,0.10580000000000001,0.052201,0.253808,1
12,275.89066855837302,1,1.2017166666666701,0.23805000000000001,0.890669,0.417393,0
12,278.05892575568498,1,1.2017166666666701,0.11461666666666701,0.058926,0.251557,1
12,264.93571486587302,1,1.2105333333333299,0.26450000000000001,0.935715,0.360115,0
12,287.056869388081,2,1.2105333333333299,0.11461666666666701,0.056869,0.263661,1
12,326.09300257343602,2,1.2105333333333299,1.7633333333333199E-2,0.093003,0.271116,1
12,359.24178123813402,1,1.2105333333333299,4.4083333333333301E-2,0.241781,0.159351,0
12,532.05676462959298,1,1.2105333333333299,0.15870000000000001,0.056765,-0.462665,1
12,155.034779446648,1,1.2193499999999999,0.85163333333333302,0.034779,0.138334,1
12,171.029778551492,1,1.2193499999999999,0.65766666666666695,0.029779,0.161195,0
12,201.96162132119301,1,1.2193499999999999,0.10580000000000001,0.961621,0.263891,0
12,215.01894075862501,1,1.2193499999999999,0.31740000000000002,0.018941,0.221151,0
12,230.99140720256401,1,1.2193499999999999,8.8166666666666699E-2,0.991407,0.266520,0
12,212.01018334559799,2,1.2193499999999999,8.8166666666666504E-2,0.010183,0.226549,0
12,492.88337568555102,1,1.2193499999999999,7.9350000000000004E-2,0.883376,-0.333018,0
12,139.96294623882901,1,1.22816666666667,8.8166666666666699E-2,0.962946,0.193338,0
12,202.18102047922801,1,1.22816666666667,5.2899999999999898E-2,0.181020,0.044737,0
12,203.10756811459399,1,1.22816666666667,0.14106666666666701,0.107568,0.119224,1
12,241.156614250149,1,1.22816666666667,0.38793333333333302,0.156614,0.112663,1
12,242.98463710338601,1,1.22816666666667,0.16751666666666701,0.984637,0.286682,1
12,245.04074843599099,2,1.22816666666667,9.6983333333333394E-2,0.040748,0.232866,0
12,263.03644973647198,2,1.22816666666667,0.17633333333333301,0.036450,0.257259,1
12,291.95271130443302,1,1.22816666666667,0.20278333333333301,0.952711,0.373286,0
12,341.11949536595603,1,1.22816666666667,0.29094999999999999,0.119495,0.261402,1
12,358.09998940311101,2,1.22816666666667,0.29356666666666698,0.099989,0.299868,1
12,378.17340102109301,1,1.22816666666667,0.75465000000000004,0.173401,0.248871,1
12,379.08810837340201,2,1.22816666666667,0.18515000000000001,0.088108,0.335185,1
12,769.09008926869706,1,1.22816666666667,0.19396666666666701,0.090089,-0.231316,1
12,194.95423833483099,1,1.23698333333333,7.0533333333333295E-2,0.954238,0.263449,0
12,234.94772433739899,1,1.23698333333333,0.19396666666666701,0.947724,0.314620,0
12,273.04219033104101,1,1.23698333333333,5.2900000000000197E-2,0.042190,0.262691,1
12,310.973553806354,1,1.23698333333333,0.26450000000000001,0.973554,0.373682,0
12,336.06489658768498,2,1.23698333333333,0.17633333333333301,0.064897,0.310356,1
12,494.12186082168699,2,1.23698333333333,0.24686666666666701,0.121861,0.429880,1
12,130.96588952114899,1,1.2458,6.1716666666666899E-2,0.965890,0.180348,0
12,157.04974887947901,2,1.2458,0.53161666666666696,0.049749,0.125614,0
12,198.53878862980901,2,1.2458,0.86043333333333305,0.538789,-0.317098,0
12,276.98940957589701,1,1.2458,8.8166666666666699E-2,0.989410,0.319879,0
12,280.875809661814,1,1.2458,3.52666666666668E-2,0.875810,0.437819,0
12,292.20212240907398,1,1.2458,0.22041666666666701,0.202122,0.124153,0
12,299.08051617692303,2,1.2458,0.28213333333333301,0.080516,0.253440,0
12,339.07104988592198,1,1.25461666666667,0.39055000000000001,0.071050,0.307560,1
12,355.04529249836202,1,1.2458,0.14988333333333301,0.045292,0.351154,1
12,369.99895468575602,1,1.25461666666667,0.43463333333333298,0.998955,0.414189,1
12,412.03464240352002,1,1.25461666666667,0.39936666666666698,0.034642,0.425439,1
12,417.01518810043098,1,1.2458,0.24686666666666701,0.015188,0.450455,1
12,425.106590363355,2,1.2458,0.28213333333333301,0.106590,0.368087,1
12,457.132360611926,1,1.2458,0.11461666666666701,0.132361,0.378077,1
12,687.08930716507598,1,1.2458,0.23805000000000001,0.089307,-0.322097,1
12,359.09549513957597,2,1.2634333333333301,3.5266666666666599E-2,0.095495,0.305474,1
12,401.043235617059,1,1.2634333333333301,0.35265000000000002,0.043236,0.404573,1
12,204.06811549656999,2,1.2722500000000001,7.0533333333333295E-2,0.068115,0.159749,1
12,350.078192080809,2,1.2722500000000001,0.11461666666666701,0.078192,0.312708,1
12,453.00590844696001,1,1.2722500000000001,6.17166666666666E-2,0.005908,0.499922,1
12,298.878643852344,1,1.2898833333333299,2.6449999999999901E-2,0.878644,0.455087,0
12,359.24088477388199,1,1.2898833333333299,6.17166666666666E-2,0.240885,0.160247,0
12,364.10147870909401,2,1.2898833333333299,0.11461666666666701,0.101479,0.305080,1
12,411.09015109828101,1,1.2898833333333299,8.8166666666666504E-2,0.090151,0.368876,1
12,257.08959708737399,2,1.2987,3.5266666666666599E-2,0.089597,0.197471,1
12,295.08188524137699,1,1.2987,0.15870000000000001,0.081885,0.247606,1
13,251.054088088165,2,1.30751666666667,9.6983333333333199E-2,0.054088,0.226241,1
13,265.976377641243,1,1.30751666666667,0.11461666666666701,0.976378,0.320614,1
13,321.10654711935302,1,1.30751666666667,0.51398333333333301,0.106547,0.252003,1
13,169.05049107947801,1,1.31633333333333,0.57568333333333399,0.050491,0.138272,1
13,192.137252998892,1,1.31633333333333,0.17633333333333301,0.137253,0.077289,0
13,210.94200056711799,1,1.31633333333333,2.6450000000000098E-2,0.942001,0.293539,1
13,231.05604426146499,2,1.31633333333333,5.2899999999999898E-2,0.056044,0.201955,0
13,343.08135329023202,2,1.31633333333333,0.16751666666666701,0.081353,0.301734,1
13,145.930873669709,1,1.3251500000000001,0.20278333333333401,0.930874,0.232074,0
13,182.964177703384,1,1.3339666666666701,7.9350000000000004E-2,0.964178,0.240122,0
13,184.96337485740199,1,1.3339666666666701,8.8166666666666699E-2,0.963375,0.243157,0
13,187.09910761368101,1,1.3339666666666701,7.0533333333333295E-2,0.099108,0.109809,1
13,205.54362088219801,2,1.3251500000000001,0.53161666666666696,0.543621,-0.314109,1
13,217.101077944591,1,1.3339666666666701,6.17166666666666E-2,0.101078,0.141339,0
13,218.979105608254,1,1.3339666666666701,7.9349999999999796E-2,0.979106,0.265408,0
13,223.988627724959,1,1.3339666666666701,0.18515000000000001,0.988628,0.261480,1
13,247.895165436079,1,1.3339666666666701,7.0533333333333295E-2,0.895165,0.381637,0
13,249.926364635542,1,1.3251500000000001,8.8166666666666699E-2,0.926365,0.352705,1
13,275.552200317874,2,1.3251500000000001,0.17633333333333301,0.552200,-0.244516,1
13,277.93322406599901,1,1.3251500000000001,5.2900000000000197E-2,0.933224,0.377119,0
13,281.44804042323602,2,1.3251500000000001,2.6450000000000098E-2,0.448040,-0.133773,1
13,298.44028990033001,1,1.3251500000000001,2.6450000000000098E-2,0.440290,-0.107049,1
13,313.09067204870502,1,1.3251500000000001,7.9350000000000004E-2,0.090672,0.258928,1
13,317.907440471771,1,1.3339666666666701,0.21160000000000001,0.907440,0.447538,0
13,337.97084990696499,1,1.3339666666666701,0.11461666666666701,0.970850,0.406531,1
13,348.937433659715,1,1.3339666666666701,5.2899999999999898E-2,0.937434,0.452193,1
13,354.09067237889002,2,1.3251500000000001,0.23805000000000001,0.090672,0.304708,1
13,355.97886462898498,1,1.3339666666666701,4.4083333333333301E-2,0.978865,0.418625,1
13,384.01469246538301,1,1.3339666666666701,0.48753333333333299,0.014692,0.414102,1
13,385.87847053551599,1,1.3339666666666701,5.2899999999999898E-2,0.878471,-0.447595,0
13,410.92375779958502,1,1.3339666666666701,3.52666666666668E-2,0.923758,-0.464917,1
13,413.87165185099798,1,1.3339666666666701,7.9350000000000004E-2,0.871652,-0.409519,1
13,423.95555206181598,1,1.3339666666666701,7.9350000000000004E-2,0.955552,-0.482160,1
13,429.85006344189497,1,1.3339666666666701,5.2899999999999898E-2,0.850063,-0.370089,1
13,492.88526000316,1,1.3339666666666701,7.0533333333333295E-2,0.885260,-0.334900,0
13,498.90559143049899,1,1.3339666666666701,7.0533333333333295E-2,0.905591,-0.348509,0
13,201.866615050858,1,1.3427833333333301,4.4083333333333301E-2,0.866615,0.358791,0
13,214.91852183868099,1,1.3427833333333301,8.8166666666666699E-2,0.918522,0.321458,0
13,198.94029221951899,1,1.3427833333333301,0.10580000000000001,0.940292,0.281846,1
13,256.01981063888599,1,1.3427833333333301,2.6450000000000098E-2,0.019811,0.266063,1
13,239.96652209061199,1,1.3427833333333301,0.10580000000000001,0.966522,0.301427,1
13,268.95576379604898,1,1.3427833333333301,0.14988333333333301,0.955764,0.344555,1
13,298.94267167035201,2,1.3427833333333301,3.52666666666668E-2,0.942672,0.391130,1
13,314.95062989624802,1,1.3427833333333301,7.0533333333333295E-2,0.950630,0.401047,0
13,312.920639469035,1,1.3427833333333301,7.0533333333333295E-2,0.920639,0.428771,0
13,328.89926282047202,1,1.3427833333333301,7.0533333333333295E-2,0.899263,0.467989,0
13,369.92507580001097,1,1.3427833333333301,5.2899999999999898E-2,0.925076,0.487986,1
13,353.94784226876402,1,1.3427833333333301,8.8166666666666699E-2,0.947842,0.447379,1
13,400.93595776470102,1,1.3427833333333301,8.8166666666666699E-2,0.935958,-0.488269,1
13,416.91285931546298,1,1.3427833333333301,8.8166666666666699E-2,0.912859,-0.447331,0
13,426.90011155326101,1,1.3427833333333301,5.2899999999999898E-2,0.900112,-0.423431,1
13,442.877710281085,1,1.3427833333333301,7.0533333333333295E-2,0.877710,-0.383189,1
13,484.90160565722101,1,1.3427833333333301,3.52666666666668E-2,0.901606,-0.360160,1
13,496.90901069754398,1,1.3427833333333301,3.52666666666668E-2,0.909011,-0.354158,1
13,512.88554759961801,1,1.3427833333333301,5.2899999999999898E-2,0.885548,-0.312855,1
13,528.870757824679,1,1.3427833333333301,3.52666666666668E-2,0.870758,-0.280216,1
13,540.88227641719595,1,1.3427833333333301,4.4083333333333301E-2,0.882276,-0.278322,1
13,556.85984971679704,1,1.3427833333333301,4.4083333333333301E-2,0.859850,-0.238055,1
13,610.88512011478497,1,1.3427833333333301,2.6450000000000098E-2,0.885120,-0.203000,1
13,626.86879265849302,1,1.3427833333333301,2.6450000000000098E-2,0.868793,-0.168825,1
13,640.88461660423002,1,1.3427833333333301,3.52666666666668E-2,0.884617,-0.168999,1
13,642.85608085357399,1,1.3427833333333301,2.6450000000000098E-2,0.856081,-0.138262,1
13,654.86179245741801,1,1.3427833333333301,3.52666666666668E-2,0.861792,-0.130568,1
13,670.842588097815,1,1.3427833333333301,3.5266666666666599E-2,0.842588,-0.093519,1
13,192.03727352209501,2,1.3515999999999999,0.17633333333333301,0.037274,0.177157,1
13,264.00994577300401,2,1.3515999999999999,2.6449999999999901E-2,0.009946,0.284850,1
13,297.062446695152,2,1.3515999999999999,5.2899999999999898E-2,0.062447,0.269256,1
13,298.09556151637798,2,1.3515999999999999,0.49635000000000001,0.095562,0.237295,1
13,311.07222269410698,1,1.3515999999999999,1.7633333333333199E-2,0.072223,0.275123,1
13,321.00096679509898,2,1.3515999999999999,2.6449999999999901E-2,0.000967,0.357466,1
13,327.04713650055402,1,1.3515999999999999,3.5266666666666599E-2,0.047137,0.318047,1
13,367.100767830699,1,1.3515999999999999,0.16751666666666701,0.100768,0.309140,1
13,380.90813444897702,1,1.3515999999999999,2.6449999999999901E-2,0.908134,-0.482809,1
13,415.06134576515899,1,1.3515999999999999,3.5266666666666599E-2,0.061346,0.402115,1
13,420.89418803775197,1,1.3515999999999999,6.17166666666666E-2,0.894188,-0.424214,0
13,441.02630347381699,1,1.3515999999999999,2.6449999999999901E-2,0.026303,0.466150,1
13,464.87408030335399,1,1.3515999999999999,4.4083333333333301E-2,0.874080,-0.354998,1
13,572.83786046790999,1,1.3515999999999999,5.2899999999999898E-2,0.837860,-0.198225,1
13,139.96301320581301,1,1.3604166666666699,5.2899999999999898E-2,0.963013,0.193271,0
13,231.97150830167001,1,1.3604166666666699,3.5266666666666599E-2,0.971508,0.287513,0
13,236.90620834957201,1,1.3604166666666699,7.9350000000000004E-2,0.906208,0.358323,1
13,304.89450794964699,1,1.3604166666666699,0.40818333333333301,0.894508,0.445940,0
13,322.86554143753,1,1.3604166666666699,8.8166666666666504E-2,0.865541,0.494973,1
13,334.91471503208402,1,1.3604166666666699,6.17166666666666E-2,0.914715,0.459254,1
13,336.843694654285,1,1.3604166666666699,4.4083333333333301E-2,0.843695,-0.467572,1
13,320.86746647447399,1,1.3604166666666699,8.8166666666666504E-2,0.867466,0.490817,1
13,349.04128599480902,1,1.3604166666666699,4.4083333333333301E-2,0.041286,0.348457,1
13,372.88237872636,1,1.3604166666666699,4.4083333333333301E-2,0.882379,-0.466015,0
13,432.99835381021899,1,1.3604166666666699,7.9349999999999796E-2,0.998354,0.485136,1
13,434.85060496368101,1,1.3604166666666699,3.5266666666666599E-2,0.850605,-0.365047,1
13,418.87657617228399,1,1.3604166666666699,7.0533333333333295E-2,0.876576,-0.408855,0
13,450.82537538580698,1,1.3604166666666699,2.6449999999999901E-2,0.825375,-0.321980,1
13,440.86745483227298,1,1.3604166666666699,5.2899999999999898E-2,0.867455,-0.375178,1
13,485.01222182574901,1,1.3604166666666699,2.6449999999999901E-2,0.012222,-0.470653,1
13,488.87212544333801,1,1.3604166666666699,5.2899999999999898E-2,0.872125,-0.326246,1
13,500.98730429016001,1,1.3604166666666699,3.5266666666666599E-2,0.987304,-0.427897,1
13,502.83660813983897,1,1.3604166666666699,3.5266666666666599E-2,0.836608,-0.275136,1
13,486.86189128823298,1,1.3604166666666699,2.6449999999999901E-2,0.861891,-0.318257,1
13,518.81067304785097,1,1.3604166666666699,2.6449999999999901E-2,0.810673,-0.231364,1
13,520.81322297692896,1,1.3604166666666699,2.6449999999999901E-2,0.813223,-0.231678,1
13,546.98262312074303,1,1.3604166666666699,1.7633333333333199E-2,0.982623,-0.371857,1
13,602.77728750396204,1,1.3604166666666699,2.6449999999999901E-2,0.777288,-0.104221,1
13,722.77956693589795,1,1.3604166666666699,2.6449999999999901E-2,0.779567,0.027495,1
13,738.75158583557698,1,1.3604166666666699,2.6449999999999901E-2,0.751586,0.073311,1
13,806.748562272453,1,1.3604166666666699,2.6449999999999901E-2,0.748562,0.152260,1
13,190.91269720162401,1,1.36923333333333,7.0533333333333295E-2,0.912697,0.300478,1
13,207.98690419455801,1,1.36923333333333,7.0533333333333295E-2,0.986904,0.245336,0
13,218.211744842917,1,1.36923333333333,2.6450000000000098E-2,0.211745,0.031912,0
13,235.05929282690599,2,1.36923333333333,0.12343333333333301,0.059293,0.203176,1
13,250.95639079115,1,1.36923333333333,0.12343333333333301,0.956391,0.323829,0
13,540.80375166054398,1,1.36923333333333,3.5266666666666599E-2,0.803752,-0.199885,1
13,274.87373336390999,1,1.36923333333333,7.9349999999999796E-2,0.873733,0.433193,1
13,287.11234117458099,1,1.36923333333333,0.29976666666666701,0.112341,0.208251,1
13,290.000383397907,1,1.36923333333333,0.17633333333333301,0.000383,0.323434,0
13,293.975104792786,1,1.36923333333333,4.4083333333333301E-2,0.975105,0.353150,1
13,338.84308182354698,1,1.36923333333333,2.6450000000000098E-2,0.843082,-0.464727,1
13,354.13902544444301,2,1.36923333333333,2.6449999999999901E-2,0.139025,0.256409,1
13,387.00531282544398,1,1.36923333333333,7.0533333333333295E-2,0.005313,0.426821,1
13,388.03288408059399,1,1.36923333333333,5.2899999999999898E-2,0.032884,0.400397,1
13,410.84764253488601,1,1.36923333333333,2.6450000000000098E-2,0.847643,-0.388886,1
13,426.82134444418102,1,1.36923333333333,6.1716666666666899E-2,0.821344,-0.344752,1
13,456.84092869452098,1,1.36923333333333,3.5266666666666599E-2,0.840929,-0.330816,1
13,472.815807710733,1,1.36923333333333,3.5266666666666599E-2,0.815808,-0.287857,1
13,474.81523316652101,1,1.36923333333333,3.5266666666666599E-2,0.815233,-0.285050,1
13,478.83483967024102,1,1.36923333333333,2.6450000000000098E-2,0.834840,-0.300168,1
13,494.808780626638,1,1.36923333333333,3.5266666666666599E-2,0.808781,-0.256273,1
13,496.80758372744299,1,1.36923333333333,2.6450000000000098E-2,0.807584,-0.252844,1
13,510.78299530919998,1,1.36923333333333,4.4083333333333301E-2,0.782995,-0.212650,1
13,512.78165759719695,1,1.36923333333333,5.2900000000000197E-2,0.781658,-0.209081,1
13,516.96025355018503,1,1.36923333333333,7.0533333333333295E-2,0.960254,-0.383011,1
13,522.98058606698396,1,1.36923333333333,2.6450000000000098E-2,0.980586,-0.396621,1
13,524.82936513307698,1,1.36923333333333,3.5266666666666599E-2,0.829365,-0.243336,1
13,538.95380553407199,1,1.36923333333333,2.6450000000000098E-2,0.953806,-0.352005,1
13,539.12929978696798,1,1.36923333333333,7.0533333333333295E-2,0.129300,0.472697,0
13,554.92745149527798,1,1.36923333333333,7.0533333333333295E-2,0.927451,-0.307815,1
13,556.77917576199798,1,1.36923333333333,3.5266666666666599E-2,0.779176,-0.157471,1
13,584.94853987452097,1,1.36923333333333,2.6449999999999901E-2,0.948540,-0.295381,1
13,624.76642723094596,1,1.36923333333333,3.5266666666666599E-2,0.766427,-0.068807,1
13,638.88965194659295,1,1.36923333333333,7.0533333333333295E-2,0.889652,-0.176262,1
13,646.75957738760803,1,1.36923333333333,2.6450000000000098E-2,0.759577,-0.037400,1
13,662.73255232615304,1,1.36923333333333,2.6450000000000098E-2,0.732552,0.007461,1
13,668.91044153990504,1,1.36923333333333,3.5266666666666599E-2,0.910442,-0.163530,1
13,692.75324778859704,1,1.36923333333333,3.5266666666666599E-2,0.753248,0.020287,1
13,730.72035224531203,1,1.36923333333333,2.6450000000000098E-2,0.720352,0.095577,1
13,714.74584594657495,1,1.36923333333333,2.6450000000000098E-2,0.745846,0.052246,1
13,746.69790401879095,1,1.36923333333333,2.6450000000000098E-2,0.697904,0.135866,1
13,760.74197859042999,2,1.36923333333333,2.6450000000000098E-2,0.741979,0.107473,1
13,762.74018853423797,1,1.36923333333333,1.76333333333334E-2,0.740189,0.111494,1
